Site ID,Program Code,Program Name,Address 1,Address 2,Zipcode,Program Type,Enrollment,Daily Start Time,Length of Pre-K Day,Early Drop-Off Available,Late Pick-Up Available,Meals,Playspace,Dual Language,Collaborative Teachers - Survey Percent Positive,Supportive Environment - Survey Percent Positive,Effective School Leadership - Survey Percent Positive,Strong Family-Community Ties - Survey Percent Positive,Trust - Survey Percent Positive,Survey - Number of Guardian Responses,Survey - Guardian Response Rate,CLASS Most Recent Assessment Year,CLASS Emotional Support Score,CLASS Emotional Support Rating,CLASS Classroom Organization Score,CLASS Classroom Organization Rating,CLASS Instructional Support Score,CLASS Instructional Support Rating,ECERS Most Recent Assessment Year,ECERS Observation Average Score,ECERS Observation Average Rating,ECERS Language Reasoning Score,ECERS Language Reasoning Rating,ECERS Interaction Score,ECERS Interaction Rating,ECERS Activities Score,ECERS Activities Rating,ECERS Personal Care Routines Score,ECERS Personal Care Routines Rating,ECERS Space and Furnishings Score,ECERS Space and Furnishings Rating,ECERS Program Structure Score,ECERS Program Structure Rating,Total.ECERS,Quality Review - Date of Review,Quality Review - How well do teachers work with each other?
04M072,04M072,The Lexington Academy,131 East 104 Street,"New York, NY 10029",10029,District School,26,8:10 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor,,92,93%,87%,94%,93%,8,53,2017-18 School Year,7,4,7,4,3.7,3,2017-18 School Year,4.2,3,5.5,4,4.8,3,4.8,3,3.2,3,3.8,3,3.5,3,51.8,,
04M083,04M083,P.S. 083 Luis Munoz Rivera,219 East 109 Street,"New York, NY 10029",10029,District School,18,8:20 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,91,100%,100%,95%,100%,8,89,2017-18 School Year,6.8,4,6.5,4,2.2,2,2015-16 School Year,4.2,3,6,4,5.8,4,3.2,2,3.7,3,3.9,3,4,3,52.8,24-May-16,3
04M096,04M096,P.S. 096 Joseph Lanzetta,216 East 120 Street,"New York, NY 10035",10035,District School,14,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),74,,,,,0,0,2017-18 School Year,6.9,4,6.8,4,4.1,3,2016-17 School Year,4.3,3,6.3,4,6.6,4,3.7,3,3.7,3,3.8,3,3,2,53.4,Dec-17,2
04M102,04M102,P.S. 102 Jacques Cartier,315 East 113 Street,"New York, NY 10029",10029,District School,21,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,61,95%,95%,91%,84%,9,64,2017-18 School Year,6.9,4,6.9,4,4,3,2016-17 School Year,3.8,3,4.8,3,5.4,4,4.6,3,2.5,3,2.9,1,2.8,1,44.8,Nov-16,3
04M108,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,1615 MADISON AVENUE,"New York, NY 10029",10029,District School,13,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,88,87%,94%,93%,94%,6,100,2017-18 School Year,6.7,4,6.6,4,2.6,2,2016-17 School Year,4.4,3,4.3,3,6,4,5.3,4,2.8,3,4.4,3,2.3,1,50.5,Jan-17,2
04M112,04M112,P.S. 112 Jose Celso Barbosa,535 East 119 Street,"New York, NY 10035",10035,District School,29,8:15 AM,Full day,Yes,No,Breakfast / Lunch,Outdoor (onsite) playspace,,89,100%,100%,97%,100%,17,85,2017-18 School Year,7,4,7,4,4.5,3,2015-16 School Year,4.4,3,4.5,3,6.8,4,4.6,3,2.5,3,3.3,2,6,4,54.1,,
04M146,04M146,P.S. 146 Ann M. Short,421 East 106 Street,"New York, NY 10029",10029,District School,30,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,82,,,,,4,27,2016-17 School Year,7,4,6.9,4,2.1,2,2015-16 School Year,3.4,3,4.5,3,5.2,4,3.6,3,2.2,2,2.4,1,3.8,3,44.1,Jan-17,2
04M155,04M155,P.S. 155 William Paca,319 East 117 Street,"New York, NY 10035",10035,District School,12,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,83,100%,100%,99%,100%,5,100,2016-17 School Year,7,4,7,4,4.5,3,2017-18 School Year,4.1,3,6,4,4.6,3,4,3,2.3,3,4,3,4.3,3,51.3,Feb-17,3
04M171,04M171,P.S. 171 Patrick Henry,19 East 103 Street,"New York, NY 10029",10029,District School,36,8:00 AM,Full day,Yes,No,Breakfast / Lunch,Outdoor (onsite) playspace,,88,87%,92%,89%,92%,24,100,2017-18 School Year,7,4,6.8,4,4.7,3,2017-18 School Year,4.9,3,5.3,4,6.6,4,4.8,3,4.3,4,4,3,6,4,60.9,14-Jan-16,4
04M375,04M375,Mosaic Preparatory Academy,141 East 111 Street,"New York, NY 10029",10029,District School,36,8:00 AM,Full day,Yes,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,76,94%,95%,94%,95%,23,88,2017-18 School Year,6.5,4,5.8,3,4.1,3,2016-17 School Year,3.8,3,4.3,3,4.8,3,5.2,4,2.2,2,2.5,1,3.8,3,45.6,Jan-18,3
04M497,04M497,Central Park East I,1573 MADISON AVENUE,"New York, NY 10029",10029,District School,26,8:30 AM,Full day,Yes,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,83,100%,100%,95%,100%,15,75,2016-17 School Year,6,4,5.8,3,3.5,3,2017-18 School Year,3.7,3,4.5,3,5.6,4,3.7,3,2.7,3,2.6,1,4.5,3,47.3,Feb-18,2
04M964,04M964,Central Park East II,433 E 100 Street,"New York, NY 10029",10029,District School,18,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,86,,,,,4,57,2017-18 School Year,6.9,4,6.8,4,3.9,3,2016-17 School Year,3.1,2,4.8,3,5.6,4,2.3,1,1.7,2,2.4,1,3.3,2,38.2,,
05M030,05M030,P.S. 030 Hernandez/Hughes,144-176 East 128 Street,"New York, NY 10035",10035,District School,16,8:00 AM,Full day,Yes,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,96,100%,100%,95%,99%,11,92,2017-18 School Year,6.9,4,6.8,4,4.1,3,2015-16 School Year,4.9,3,6,4,7,4,4.7,3,2.5,3,4.4,3,6.3,4,59.8,Nov-17,3
05M036,05M036,P.S. 036 Margaret Douglas,123 MORNINGSIDE DRIVE,"New York, NY 10027",10027,District School,41,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,72,,,,,0,0,2017-18 School Year,6.9,4,6.7,4,3.1,2,2016-17 School Year,3.2,2,4.8,3,3.6,3,3.4,3,2,2,2.4,1,4.3,3,40.7,Mar-17,3
05M046,05M046,P.S. 046 Arthur Tappan,2987 Frederick Douglas Boulevard,"New York, NY 10039",10039,District School,35,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,83,100%,100%,95%,99%,16,76,2017-18 School Year,6.9,4,6.9,4,3.9,3,2016-17 School Year,3.9,3,5.5,4,5.8,4,4.1,3,2.8,3,3.1,2,2.8,1,48,Nov-16,2
05M092,05M092,P.S. 092 Mary McLeod Bethune,222 West 134 Street,"New York, NY 10030",10030,District School,18,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,76,,,,,3,30,2015-16 School Year,6.9,4,6.7,4,4.9,3,2017-18 School Year,5.2,4,6,4,6.2,4,5.9,4,3.2,3,4.6,3,5.3,4,62.4,29-Mar-16,3
05M123,05M123,P.S. 123 Mahalia Jackson,301 West 140 Street,"New York, NY 10030",10030,District School,36,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,74,96%,97%,95%,96%,19,100,2017-18 School Year,7,4,6.9,4,3.9,3,2015-16 School Year,3.7,3,5.3,4,5.8,4,4,3,2.2,2,2.9,1,3,2,45.9,May-18,3
05M125,05M125,P.S. 125 Ralph Bunche,425 West 123 Street,"New York, NY 10027",10027,District School,50,8:15 AM,Full day,No,Yes,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,84,100%,97%,89%,95%,16,36,2016-17 School Year,6.9,4,6.3,4,4.7,3,2017-18 School Year,3.9,3,4.8,3,3.6,3,4.8,3,3.3,3,3.5,3,2.3,1,45.2,,
05M129,05M129,P.S. 129 John H. Finley,425 West 130 Street,"New York, NY 10027",10027,District School,28,8:00 AM,Full day,Yes,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),86,,,,,2,11,2017-18 School Year,6.9,4,6.9,4,2.8,2,2015-16 School Year,4.7,3,6.3,4,5.6,4,5.6,4,2.5,3,3.1,2,6,4,57.8,Jan-17,2
05M133,05M133,P.S. 133 Fred R Moore,2121 5 Avenue,"New York, NY 10037",10037,District School,16,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,85,100%,100%,92%,96%,10,91,2017-18 School Year,7,4,7,4,5.1,4,2016-17 School Year,4,3,4,3,4.8,3,5.5,4,2.5,3,3.8,3,1.7,1,46.3,Jan-17,3
05M154,05M154,P.S. 154 Harriet Tubman,250 West 127 Street,"New York, NY 10027",10027,District School,28,8:00 AM,Full day,Contact Program,Contact Program,N/A,Indoor/Outdoor (onsite) playspace,,92,100%,100%,98%,99%,13,72,2017-18 School Year,6.7,4,6.6,4,3.7,3,2017-18 School Year,4.4,3,5.3,4,5.2,4,6.2,4,1.8,2,4,3,1.7,1,49.6,Jan-17,2
05M175,05M175,P.S. 175 Henry H Garnet,175 West 134 Street,"New York, NY 10030",10030,District School,31,8:00 AM,Full day,Contact Program,Contact Program,N/A,Indoor/Outdoor (onsite) playspace,,88,100%,97%,98%,99%,21,100,2017-18 School Year,6.9,4,6.8,4,4.1,3,2017-18 School Year,5.7,4,6.8,4,6.4,4,6,4,3.8,4,5.1,4,7,4,68.8,Nov-16,3
05M194,05M194,P.S. 194 Countee Cullen,244 West 144 Street,"New York, NY 10030",10030,District School,18,8:20 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,82,44%,20%,98%,53%,16,100,2016-17 School Year,6.6,4,6.2,4,4.2,3,2017-18 School Year,3.6,3,4.3,3,3.6,3,4.4,3,1.7,2,3.1,2,5,4,45.7,May-18,3
05M197,05M197,P.S. 197 John B. Russwurm,2230 5 Avenue,"New York, NY 10037",10037,District School,24,7:30 AM,Full day,Yes,Yes,Breakfast / Lunch / Snack(s),Indoor/Outdoor (offsite) playspace,,91,,,,,0,0,2016-17 School Year,6.5,4,6.7,4,4,3,2017-18 School Year,5.7,4,6.5,4,6.6,4,6.1,4,4.5,4,5.1,4,5.8,4,68.3,Dec-16,3
05M200,05M200,P.S. 200- The James Mccune Smith School,2589 7 Avenue,"New York, NY 10039",10039,District School,34,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,88,89%,86%,90%,88%,19,86,2017-18 School Year,6.9,4,7,4,2.9,2,2017-18 School Year,4.2,3,5,4,5.8,4,4.3,3,3,3,3.5,3,4.3,3,53.1,Jan-17,2
05M517,05M517,Teachers College Community School,168 MORNINGSIDE AVENUE,"New York, NY 10027",10027,District School,18,8:35 AM,Full day,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,81,100%,100%,100%,100%,5,42,2017-18 School Year,7,4,6.9,4,3,2,2016-17 School Year,4,3,5.5,4,6.4,4,4.3,3,2.2,2,2.9,1,3.3,2,47.6,26-May-16,2
06M004,06M004,P.S. 004 Duke Ellington,500 West 160 Street,"New York, NY 10032",10032,District School,34,8:00 AM,Full day,Yes,Yes,N/A,Indoor/Outdoor (onsite) playspace,,69,100%,100%,96%,100%,20,100,2016-17 School Year,6.9,4,6.6,4,4.6,3,2017-18 School Year,5.3,4,5.5,4,7,4,5.9,4,3.5,3,5.1,4,4.3,3,62.6,Mar-18,3
06M005,06M005,P.S. 005 Ellen Lurie,3703 TENTH AVENUE,"New York, NY 10034",10034,District School,36,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,93,100%,100%,94%,100%,21,91,2016-17 School Year,6.5,4,6.4,4,2.7,2,2017-18 School Year,5,4,5.5,4,6.6,4,5.3,4,4.5,4,4,3,4,3,60.9,May-18,3
06M008,06M008,P.S. 008 Luis Belliard,465 West 167 Street,"New York, NY 10032",10032,District School,47,8:00 AM,Full day,No,No,Breakfast / Lunch / Snack(s),Indoor/Outdoor (onsite) playspace,,85,96%,97%,97%,97%,35,100,2017-18 School Year,7,4,6.9,4,3.4,3,2017-18 School Year,4.5,3,5.5,4,5.2,4,5.1,4,2.2,2,3.8,3,5.8,4,56.1,Jan-18,3
06M028,06M028,P.S. 028 Wright Brothers,475 West 155 Street,"New York, NY 10032",10032,District School,34,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),94,100%,100%,92%,99%,22,100,2017-18 School Year,7,4,6.9,4,3.4,3,2016-17 School Year,5.1,4,7,4,6.4,4,6.6,4,2,2,4.3,3,3.3,2,57.7,,
06M048,06M048,P.S. 048 P.O. Michael J. Buczek,4360-78 BROADWAY,"New York, NY 10033",10033,District School,36,8:05 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,80,87%,95%,92%,93%,17,100,2017-18 School Year,6.5,4,6.5,4,2.7,2,2015-16 School Year,3.3,2,2.8,1,5.2,4,2.6,1,2,2,3.9,3,3.5,3,39.3,Feb-18,4
06M098,06M098,P.S. 098 Shorac Kappock,512 West 212 Street,"New York, NY 10034",10034,District School,67,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Outdoor (onsite) playspace,,58,95%,88%,94%,90%,44,98,2017-18 School Year,6.9,4,6.9,4,3,2,2017-18 School Year,4,3,5.8,4,3.8,3,4.3,3,3.3,3,3.6,3,3.3,2,49.1,Feb-17,3
06M115,06M115,P.S. 115 Alexander Humboldt,586 West 177 Street,"New York, NY 10033",10033,District School,34,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,89,96%,99%,93%,99%,26,93,2016-17 School Year,6.8,4,6.5,4,2.5,2,2015-16 School Year,4.2,3,5,4,6.6,4,4.4,3,1.3,1,4.3,3,4.3,3,51.1,Oct-17,3
06M128,06M128,P.S. 128 Audubon,560 West 169 Street,"New York, NY 10032",10032,District School,70,8:25 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),90,100%,96%,93%,98%,34,76,2017-18 School Year,7,4,6.8,4,3.4,3,2015-16 School Year,4.4,3,6,4,5,4,4.5,3,2.3,3,3.9,3,5.5,4,55.6,,
06M152,06M152,P.S. 152 Dyckman Valley,93 NAGLE AVENUE,"New York, NY 10040",10040,District School,58,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,89,96%,98%,95%,98%,41,100,2016-17 School Year,6.7,4,6.8,4,3,2,2017-18 School Year,5.2,4,6,4,5.2,4,6.7,4,2.8,3,5,4,4.3,3,61.2,Mar-18,3
06M153,06M153,P.S. 153 Adam Clayton Powell,1750 AMSTERDAM AVENUE,"New York, NY 10031",10031,District School,48,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,94,100%,100%,98%,99%,31,100,2015-16 School Year,6.6,4,6.1,4,1.6,1,2017-18 School Year,3.9,3,4.8,3,4.8,3,3.5,3,3.2,3,4.1,3,3.3,2,47.6,,
06M173,06M173,P.S. 173,306 FORT WASHINGTON AVENUE,"New York, NY 10033",10033,District School,59,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,94,100%,100%,92%,97%,36,100,2016-17 School Year,6.4,4,6.1,4,2.5,2,2017-18 School Year,3.4,3,4.3,3,4,3,4,3,2.2,2,3.6,3,2.3,1,41.8,Apr-17,3
06M187,06M187,P.S./I.S. 187 Hudson Cliffs,349 Cabrini Boulevard,"Manhattan, NY 10040",10040,District School,18,8:30 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Please contact site for more information,,87,100%,96%,95%,100%,5,100,N/A,,,,,,,2017-18 School Year,5,4,6.3,4,7,4,4.8,3,4,4,4.1,3,5.3,4,62.5,13-Nov-15,3
06M189,06M189,P.S. 189,2580 AMSTERDAM AVENUE,"New York, NY 10040",10040,District School,65,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,81,100%,99%,94%,97%,32,86,2017-18 School Year,6.7,4,6.7,4,2.2,2,2016-17 School Year,4.3,3,6,4,4.4,3,5.3,4,2.5,3,4.5,3,1.7,1,49.7,Dec-17,3
06M192,06M192,P.S. 192 Jacob H. Schiff,500 West 138 Street,"New York, NY 10031",10031,District School,47,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,93,100%,96%,92%,98%,26,100,2015-16 School Year,6.5,4,5.6,3,1.5,1,2017-18 School Year,4,3,5,4,4.4,3,4.7,3,2,2,3.6,3,4.3,3,49,Jan-17,2
06M210,06M210,P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership,501-503 West 152 Street,"New York, NY 10031",10031,District School,18,8:10 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),87,100%,100%,92%,100%,8,100,2017-18 School Year,6.6,4,6.3,4,2.2,2,2016-17 School Year,4.1,3,4.8,3,3.4,3,5.4,4,2.5,3,4,3,4,3,50.2,,
06M348,06M348,Washington Heights Expeditionary Learning School,511 WEST 182 STREET,"New York, NY 10033",10033,District School,31,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,Dual Language (Spanish),91,100%,93%,95%,96%,20,80,2015-16 School Year,6.7,4,6.8,4,4,3,2017-18 School Year,4.3,3,5.3,4,5.8,4,5.4,4,2.2,2,3.4,3,3.3,2,51.7,Feb-18,4
06M366,06M366,Washington Heights Academy,202 SHERMAN AVENUE,"New York, NY 10034",10034,District School,51,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,84,95%,97%,95%,97%,38,97,2016-17 School Year,6.3,4,6.6,4,2.7,2,2015-16 School Year,4.9,3,5,4,5.8,4,4.8,3,4.5,4,4.8,3,4.5,3,58.3,Feb-17,4
06M513,06M513,Castle Bridge School,560 WEST 169 STREET,"New York, NY 10032",10032,District School,18,8:40 AM,Full day,Yes,No,Breakfast / Lunch,Outdoor (offsite) playspace,Dual Language (Spanish),93,,,,,0,0,2015-16 School Year,6.8,4,7,4,4.3,3,2017-18 School Year,3.5,3,4.3,3,5,4,4,3,1.5,2,2.8,1,4,3,44.1,Feb-17,4
07X001,07X001,P.S. 001 Courtlandt School,335 East 152 Street,"Bronx, NY 10451",10451,District School,35,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,76,92%,91%,88%,90%,13,93,2017-18 School Year,6.9,4,7,4,3.3,3,N/A,,,,,,,,,,,,,,,0,May-17,3
07X005,07X005,P.S. 5 Port Morris,564 JACKSON AVENUE,"Bronx, NY 10455",10455,District School,36,8:20 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,79,100%,90%,89%,89%,12,75,2017-18 School Year,7,4,6.7,4,2.9,2,2017-18 School Year,4.6,3,5.3,4,5.8,4,5.3,4,2.8,3,4,3,4.5,3,56.3,13-May-16,3
07X018,07X018,P.S. 018 John Peter Zenger,502 MORRIS AVENUE,"Bronx, NY 10451",10451,District School,35,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,87,96%,92%,95%,95%,24,100,2016-17 School Year,6.5,4,6.6,4,3.6,3,2017-18 School Year,4.5,3,6,4,5,4,4.6,3,2.8,3,4,3,5.8,4,56.7,Oct-17,3
07X025,07X025,P.S. 025 Bilingual School,811 East 149 Street,"Bronx, NY 10455",10455,District School,36,8:20 AM,Full day,Contact Program,Contact Program,N/A,Indoor/Outdoor (onsite) playspace,,88,100%,100%,95%,95%,9,56,2017-18 School Year,7,4,7,4,3.7,3,2016-17 School Year,4,3,5.8,4,6.6,4,3.7,3,2.5,3,3.1,2,3.3,2,50,,
07X029,07X029,P.S./M.S. 029 Melrose School,758 COURTLANDT AVENUE,"Bronx, NY 10451",10451,District School,32,8:20 AM,Full day,Yes,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,75,100%,100%,97%,98%,7,64,2017-18 School Year,6.9,4,6.9,4,3.1,2,2016-17 School Year,4.6,3,7,4,6.6,4,5.2,4,1.7,2,3.5,3,5.3,4,57.9,,
07X030,07X030,P.S. 030 Wilton,510 East 141 Street,"Bronx, NY 10454",10454,District School,39,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,94,100%,89%,95%,96%,10,63,2017-18 School Year,6.1,4,6,4,3.8,3,2016-17 School Year,4.1,3,5.5,4,5.4,4,4.6,3,2.5,3,3.3,2,3.3,2,49.7,May-17,3
07X031,07X031,P.S./M.S. 031 The William Lloyd Garrison,250 East 156 Street,"Bronx, NY 10451",10451,District School,47,N/A,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor,,76,98%,95%,93%,91%,21,68,2017-18 School Year,6.2,4,6.6,4,3.1,2,2017-18 School Year,4.2,3,5.3,4,6,4,4.4,3,2.7,3,4.1,3,2.7,1,50.4,Dec-16,2
07X043,07X043,P.S. 043 Jonas Bronck,165 BROWN PLACE,"Bronx, NY 10454",10454,District School,27,8:15 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,92,100%,100%,96%,100%,12,100,2017-18 School Year,6.6,4,5.9,3,3.9,3,2015-16 School Year,4.9,3,6.3,4,6.2,4,4.8,3,3.3,3,4.4,3,5.5,4,59.4,Oct-17,3
07X049,07X049,P.S. 049 Willis Avenue,383 East 139 Street,"Bronx, NY 10454",10454,District School,51,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),86,80%,86%,97%,92%,11,38,2017-18 School Year,6.7,4,6.7,4,2.5,2,2017-18 School Year,4.9,3,5.3,4,5.8,4,6.4,4,3,3,3.8,3,5,4,59.2,Jan-18,4
07X065,07X065,P.S. 065 Mother Hale Academy,677 East 141 Street,"Bronx, NY 10454",10454,District School,35,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,90,89%,93%,93%,90%,18,100,2017-18 School Year,6.7,4,6.3,4,4.1,3,2017-18 School Year,4.8,3,5.3,4,6.2,4,4.9,3,3,3,5.1,4,3.7,3,57,,
07X154,07X154,P.S. 154 Jonathan D. Hyatt,333 East 135 Street,"Bronx, NY 10454",10454,District School,30,8:15 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,91,,,,,2,10,2017-18 School Year,6.5,4,6.7,4,4.3,3,2017-18 School Year,4.1,3,5,4,3.6,3,5.1,4,2.8,3,4,3,3.5,3,51.1,Apr-17,4
07X157,07X157,P.S. 157 Grove Hill,757 CAULDWELL AVENUE,"Bronx, NY 10456",10456,District School,53,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,87,100%,100%,98%,100%,15,52,2017-18 School Year,6.9,4,6.7,4,3.6,3,2016-17 School Year,4.1,3,5.5,4,4.4,3,4.5,3,2.8,3,3.4,3,4.5,3,51.2,,
07X161,07X161,P.S. 161 Juan Ponce De Leon School,628 TINTON AVENUE,"Bronx, NY 10455",10455,District School,53,8:00 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),80,100%,100%,90%,97%,29,81,2017-18 School Year,6.9,4,6.8,4,3.4,3,2016-17 School Year,3.9,3,5.5,4,5.6,4,4.6,3,2.5,3,3,2,2.5,1,47.6,Mar-17,2
07X179,07X179,P.S. 179,468 East 140 Street,"Bronx, NY 10454",10454,District School,24,8:00 AM,Full day,Yes,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,92,92%,100%,96%,94%,12,100,2017-18 School Year,7,4,6.7,4,3.4,3,2016-17 School Year,3.5,3,4.3,3,4.4,3,3.8,3,2.2,2,3.1,2,3.3,2,42.6,Nov-17,3
07X277,07X277,P.S. 277,519 SAINT ANNS AVENUE,"Bronx, NY 10455",10455,District School,42,8:20 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,Dual Language (Spanish),76,100%,91%,95%,94%,16,70,2017-18 School Year,6.5,4,6.2,4,2.5,2,2016-17 School Year,4.9,3,6.8,4,6.4,4,5.7,4,2.7,3,3.9,3,4.8,3,59.2,,
07X359,07X359,Concourse Village Elementary School,750 CONCOURSE VILLAGE WEST,"Bronx, NY 10451",10451,District School,18,8:45 AM,Full day,No,No,Breakfast / Lunch,Indoor/Outdoor (onsite) playspace,,95,100%,87%,78%,83%,6,55,2017-18 School Year,7,4,7,4,3.5,3,N/A,,,,,,,,,,,,,,,0,,
07X369,07X369,Young Leaders Elementary School,468 East 140 Street,"Bronx, NY 10454",10454,District School,25,8:15 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,90,95%,97%,94%,100%,10,63,2017-18 School Year,7,4,7,4,4.3,3,N/A,,,,,,,,,,,,,,,0,Oct-16,2
08X036,08X036,P.S. 036 Unionport,1070 CASTLE HILL AVENUE,"Bronx, NY 10472",10472,District School,54,8:35 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Outdoor (onsite) playspace,,96,100%,100%,97%,99%,28,100,2017-18 School Year,7,4,7,4,3.4,3,2016-17 School Year,4.6,3,4.8,3,5.6,4,5.5,4,2.8,3,4.6,3,3.7,3,54.6,24-Nov-15,4
08X048,08X048,P.S. 048 Joseph R. Drake,1290 SPOFFORD AVENUE,"Bronx, NY 10474",10474,District School,59,8:00 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,58,86%,83%,88%,90%,7,23,2016-17 School Year,5.6,3,5.5,3,2.1,2,2015-16 School Year,4.3,3,4.8,3,5.4,4,4.3,3,3,3,3.9,3,5.3,4,54,Mar-17,3
08X062,08X062,P.S. 062 Inocensio Casanova,660 FOX STREET,"Bronx, NY 10455",10455,District School,51,8:20 AM,Full day,Contact Program,Contact Program,N/A,Indoor/Outdoor (onsite) playspace,,91,100%,99%,94%,99%,20,100,2017-18 School Year,6.3,4,6.1,4,2.2,2,2016-17 School Year,3,2,4.5,3,4.8,3,2.9,1,1.7,2,2.5,1,2.3,1,34.7,,
08X069,08X069,P.S. 069 Journey Prep School,560 THIERIOT AVENUE,"Bronx, NY 10473",10473,District School,54,8:10 AM,Full day,Contact Program,Contact Program,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,90,100%,98%,93%,98%,35,100,2016-17 School Year,6.8,4,6.8,4,3.9,3,2015-16 School Year,4.1,3,5.8,4,4.4,3,4.4,3,2.2,2,4.4,3,4,3,50.3,,
